Animal,Condition,Time Bin,Syllable,Experiment,Percentage
68.1,Control,180.0,10,1,3.0666666666666664
68.1,Control,180.0,11,1,4.133333333333333
68.1,Control,180.0,14,1,1.0666666666666667
68.1,Control,180.0,15,1,2.933333333333333
68.1,Control,180.0,16,1,1.7333333333333332
68.1,Control,180.0,23,1,1.3333333333333335
68.1,Control,180.0,111,1,9.6
68.1,Control,210.0,0,1,48.0
68.1,Control,210.0,1,1,16.0
68.1,Control,210.0,3,1,0.9333333333333335
68.1,Control,210.0,5,1,5.866666666666666
68.1,Control,210.0,6,1,14.399999999999999
68.1,Control,210.0,10,1,1.6
68.1,Control,210.0,11,1,1.3333333333333335
68.1,Control,210.0,13,1,8.533333333333333
68.1,Control,210.0,14,1,1.0666666666666667
68.1,Control,210.0,15,1,2.1333333333333333
68.1,Control,210.0,23,1,0.13333333333333333
68.1,Control,240.0,0,1,19.733333333333334
68.1,Control,240.0,1,1,35.6
68.1,Control,240.0,2,1,3.8666666666666667
68.1,Control,240.0,3,1,5.2
68.1,Control,240.0,5,1,11.200000000000001
68.1,Control,240.0,6,1,6.266666666666667
68.1,Control,240.0,13,1,5.333333333333334
68.1,Control,240.0,15,1,2.1333333333333333
68.1,Control,240.0,20,1,2.4
68.1,Control,240.0,32,1,8.266666666666666
68.1,Control,270.0,0,1,16.400000000000002
68.1,Control,270.0,1,1,48.66666666666667
68.1,Control,270.0,2,1,9.866666666666667
68.1,Control,270.0,3,1,8.799999999999999
68.1,Control,270.0,4,1,0.4
68.1,Control,270.0,5,1,1.3333333333333335
68.1,Control,270.0,7,1,1.2
68.1,Control,270.0,10,1,3.5999999999999996
68.1,Control,270.0,16,1,0.6666666666666667
68.1,Control,270.0,17,1,1.2
68.1,Control,270.0,20,1,0.8
68.1,Control,270.0,30,1,0.8
68.1,Control,270.0,36,1,1.866666666666667
68.1,Control,270.0,37,1,4.3999999999999995
68.1,Control,300.0,0,1,29.86666666666667
68.1,Control,300.0,1,1,24.53333333333333
68.1,Control,300.0,3,1,4.3999999999999995
68.1,Control,300.0,5,1,9.066666666666666
68.1,Control,300.0,6,1,1.866666666666667
68.1,Control,300.0,7,1,0.4
68.1,Control,300.0,9,1,0.9333333333333335
68.1,Control,300.0,10,1,1.3333333333333335
68.1,Control,300.0,15,1,0.4
68.1,Control,300.0,19,1,1.6
68.1,Control,300.0,20,1,3.5999999999999996
68.1,Control,300.0,22,1,8.533333333333333
68.1,Control,300.0,23,1,0.26666666666666666
68.1,Control,300.0,28,1,13.066666666666665
68.1,Control,300.0,36,1,0.13333333333333333
68.1,Control,330.0,0,1,50.93333333333333
68.1,Control,330.0,1,1,22.0
68.1,Control,330.0,3,1,12.533333333333333
68.1,Control,330.0,5,1,0.8
68.1,Control,330.0,6,1,6.666666666666667
68.1,Control,330.0,10,1,1.0666666666666667
68.1,Control,330.0,13,1,6.0
68.1,Control,360.0,0,1,27.066666666666666
68.1,Control,360.0,1,1,21.73333333333333
68.1,Control,360.0,3,1,7.6
68.1,Control,360.0,4,1,0.8
68.1,Control,360.0,5,1,0.6666666666666667
68.1,Control,360.0,7,1,1.2
68.1,Control,360.0,9,1,0.26666666666666666
68.1,Control,360.0,10,1,1.2
68.1,Control,360.0,13,1,34.53333333333333
68.1,Control,360.0,16,1,2.1333333333333333
68.1,Control,360.0,23,1,1.0666666666666667
68.1,Control,360.0,31,1,0.4
68.1,Control,360.0,34,1,0.4
68.1,Control,360.0,43,1,0.9333333333333335
68.1,Control,390.0,0,1,38.266666666666666
68.1,Control,390.0,1,1,21.73333333333333
68.1,Control,390.0,3,1,7.199999999999999
68.1,Control,390.0,4,1,0.9333333333333335
68.1,Control,390.0,9,1,0.13333333333333333
68.1,Control,390.0,10,1,0.9333333333333335
68.1,Control,390.0,13,1,24.8
68.1,Control,390.0,16,1,2.1333333333333333
68.1,Control,390.0,30,1,1.4666666666666666
68.1,Control,390.0,37,1,2.4
68.1,Control,420.0,0,1,25.733333333333334
68.1,Control,420.0,1,1,23.333333333333332
68.1,Control,420.0,3,1,3.733333333333334
68.1,Control,420.0,6,1,4.0
68.1,Control,420.0,10,1,1.0666666666666667
68.1,Control,420.0,11,1,0.26666666666666666
68.1,Control,420.0,13,1,41.86666666666667
69.1,ELS,0.0,1,1,9.2
69.1,ELS,0.0,2,1,16.933333333333334
69.1,ELS,0.0,3,1,2.0
69.1,ELS,0.0,5,1,17.466666666666665
69.1,ELS,0.0,6,1,2.8000000000000003
69.1,ELS,0.0,9,1,1.866666666666667
69.1,ELS,0.0,11,1,5.2
69.1,ELS,0.0,12,1,5.066666666666666
69.1,ELS,0.0,14,1,15.733333333333333
69.1,ELS,0.0,15,1,9.2
69.1,ELS,0.0,16,1,1.2
69.1,ELS,0.0,17,1,0.8
69.1,ELS,0.0,18,1,1.0666666666666667
69.1,ELS,0.0,21,1,2.4
69.1,ELS,0.0,22,1,2.1333333333333333
69.1,ELS,0.0,25,1,6.933333333333333
69.1,ELS,30.0,1,1,3.733333333333334
69.1,ELS,30.0,2,1,59.46666666666667
69.1,ELS,30.0,5,1,3.4666666666666663
69.1,ELS,30.0,7,1,2.1333333333333333
69.1,ELS,30.0,9,1,0.6666666666666667
69.1,ELS,30.0,11,1,3.4666666666666663
69.1,ELS,30.0,12,1,0.8
69.1,ELS,30.0,13,1,14.666666666666666
69.1,ELS,30.0,14,1,1.0666666666666667
69.1,ELS,30.0,15,1,7.199999999999999
69.1,ELS,30.0,16,1,0.9333333333333335
69.1,ELS,30.0,25,1,2.4
69.1,ELS,60.0,0,1,8.4
69.1,ELS,60.0,1,1,31.6
69.1,ELS,60.0,2,1,15.466666666666667
69.1,ELS,60.0,3,1,3.0666666666666664
69.1,ELS,60.0,4,1,0.6666666666666667
69.1,ELS,60.0,5,1,5.733333333333333
69.1,ELS,60.0,6,1,3.8666666666666667
69.1,ELS,60.0,8,1,0.4
69.1,ELS,60.0,9,1,0.9333333333333335
69.1,ELS,60.0,10,1,5.6000000000000005
69.1,ELS,60.0,11,1,1.4666666666666666
69.1,ELS,60.0,14,1,0.26666666666666666
69.1,ELS,60.0,15,1,0.8
69.1,ELS,60.0,16,1,2.2666666666666666
69.1,ELS,60.0,17,1,3.8666666666666667
69.1,ELS,60.0,20,1,4.3999999999999995
69.1,ELS,60.0,21,1,2.0
69.1,ELS,60.0,22,1,2.4
69.1,ELS,60.0,25,1,4.133333333333333
69.1,ELS,60.0,111,1,2.666666666666667
69.1,ELS,90.0,0,1,9.866666666666667
69.1,ELS,90.0,1,1,7.866666666666666
69.1,ELS,90.0,2,1,14.533333333333335
69.1,ELS,90.0,3,1,3.0666666666666664
69.1,ELS,90.0,4,1,1.3333333333333335
69.1,ELS,90.0,5,1,16.933333333333334
69.1,ELS,90.0,7,1,6.133333333333333
69.1,ELS,90.0,8,1,1.0666666666666667
69.1,ELS,90.0,10,1,2.2666666666666666
69.1,ELS,90.0,11,1,1.0666666666666667
69.1,ELS,90.0,12,1,0.8
69.1,ELS,90.0,14,1,5.2
69.1,ELS,90.0,15,1,4.533333333333333
69.1,ELS,90.0,20,1,3.3333333333333335
69.1,ELS,90.0,21,1,1.6
69.1,ELS,90.0,26,1,3.3333333333333335
69.1,ELS,90.0,28,1,10.133333333333333
69.1,ELS,90.0,29,1,0.13333333333333333
69.1,ELS,90.0,111,1,6.800000000000001
69.1,ELS,120.0,0,1,6.666666666666667
69.1,ELS,120.0,1,1,28.26666666666667
69.1,ELS,120.0,2,1,16.0
69.1,ELS,120.0,3,1,6.266666666666667
69.1,ELS,120.0,5,1,12.266666666666666
69.1,ELS,120.0,8,1,0.6666666666666667
69.1,ELS,120.0,10,1,1.2
69.1,ELS,120.0,11,1,4.8
69.1,ELS,120.0,12,1,0.6666666666666667
69.1,ELS,120.0,14,1,4.666666666666667
69.1,ELS,120.0,16,1,1.2
69.1,ELS,120.0,19,1,0.26666666666666666
69.1,ELS,120.0,20,1,7.199999999999999
69.1,ELS,120.0,21,1,1.4666666666666666
69.1,ELS,120.0,25,1,1.3333333333333335
69.1,ELS,120.0,35,1,0.5333333333333333
69.1,ELS,120.0,88,1,2.0
69.1,ELS,120.0,111,1,4.533333333333333
69.1,ELS,150.0,0,1,9.6
69.1,ELS,150.0,1,1,31.333333333333336
69.1,ELS,150.0,2,1,8.799999999999999
69.1,ELS,150.0,3,1,12.4
69.1,ELS,150.0,5,1,7.733333333333333
69.1,ELS,150.0,6,1,5.733333333333333
69.1,ELS,150.0,7,1,1.3333333333333335
69.1,ELS,150.0,10,1,0.6666666666666667
69.1,ELS,150.0,12,1,1.6
69.1,ELS,150.0,13,1,11.466666666666667
69.1,ELS,150.0,16,1,2.666666666666667
69.1,ELS,150.0,18,1,6.666666666666667
69.1,ELS,180.0,0,1,9.6
69.1,ELS,180.0,1,1,17.599999999999998
69.1,ELS,180.0,2,1,8.666666666666668
69.1,ELS,180.0,3,1,22.8
69.1,ELS,180.0,5,1,10.266666666666667
69.1,ELS,180.0,6,1,6.0
69.1,ELS,180.0,7,1,3.2
69.1,ELS,180.0,10,1,1.6
69.1,ELS,180.0,12,1,2.2666666666666666
69.1,ELS,180.0,15,1,1.866666666666667
69.1,ELS,180.0,17,1,1.6
69.1,ELS,180.0,20,1,1.866666666666667
69.1,ELS,180.0,23,1,1.866666666666667
69.1,ELS,180.0,28,1,2.533333333333333
69.1,ELS,180.0,34,1,2.0
69.1,ELS,180.0,37,1,6.266666666666667
69.1,ELS,210.0,0,1,13.200000000000001
69.1,ELS,210.0,1,1,22.133333333333333
69.1,ELS,210.0,2,1,12.933333333333334
69.1,ELS,210.0,3,1,14.799999999999999
69.1,ELS,210.0,5,1,9.6
69.1,ELS,210.0,6,1,8.799999999999999
69.1,ELS,210.0,7,1,4.8
69.1,ELS,210.0,10,1,7.066666666666667
69.1,ELS,210.0,15,1,1.4666666666666666
69.1,ELS,210.0,16,1,1.3333333333333335
69.1,ELS,210.0,27,1,2.533333333333333
69.1,ELS,210.0,31,1,0.4
69.1,ELS,210.0,34,1,0.9333333333333335
69.1,ELS,240.0,0,1,5.333333333333334
69.1,ELS,240.0,1,1,36.53333333333333
69.1,ELS,240.0,2,1,4.933333333333334
69.1,ELS,240.0,5,1,13.333333333333334
69.1,ELS,240.0,7,1,6.133333333333333
69.1,ELS,240.0,9,1,0.13333333333333333
69.1,ELS,240.0,10,1,12.4
69.1,ELS,240.0,11,1,0.5333333333333333
69.1,ELS,240.0,12,1,0.9333333333333335
69.1,ELS,240.0,16,1,1.6
69.1,ELS,240.0,21,1,1.3333333333333335
69.1,ELS,240.0,28,1,2.933333333333333
69.1,ELS,240.0,32,1,1.866666666666667
69.1,ELS,240.0,37,1,12.0
69.1,ELS,270.0,0,1,6.533333333333332
69.1,ELS,270.0,1,1,16.666666666666664
69.1,ELS,270.0,2,1,7.733333333333333
69.1,ELS,270.0,3,1,13.466666666666665
69.1,ELS,270.0,5,1,1.7333333333333332
69.1,ELS,270.0,6,1,16.53333333333333
69.1,ELS,270.0,7,1,4.133333333333333
69.1,ELS,270.0,10,1,4.8
69.1,ELS,270.0,11,1,1.6
69.1,ELS,270.0,14,1,2.666666666666667
69.1,ELS,270.0,15,1,6.133333333333333
69.1,ELS,270.0,16,1,0.4
69.1,ELS,270.0,20,1,2.933333333333333
69.1,ELS,270.0,21,1,0.8
69.1,ELS,270.0,23,1,2.933333333333333
69.1,ELS,270.0,29,1,0.9333333333333335
69.1,ELS,270.0,37,1,6.0
69.1,ELS,270.0,111,1,4.0
69.1,ELS,300.0,0,1,33.6
69.1,ELS,300.0,1,1,23.200000000000003
69.1,ELS,300.0,3,1,7.333333333333333
69.1,ELS,300.0,5,1,7.466666666666668
69.1,ELS,300.0,6,1,7.866666666666666
69.1,ELS,300.0,10,1,9.733333333333333
69.1,ELS,300.0,15,1,1.6
69.1,ELS,300.0,16,1,0.4
69.1,ELS,300.0,17,1,2.4
69.1,ELS,300.0,20,1,6.4
69.1,ELS,330.0,0,1,8.799999999999999
69.1,ELS,330.0,1,1,34.13333333333333
69.1,ELS,330.0,3,1,6.666666666666667
69.1,ELS,330.0,5,1,19.066666666666666
69.1,ELS,330.0,6,1,15.6
69.1,ELS,330.0,7,1,0.5333333333333333
69.1,ELS,330.0,13,1,6.4
69.1,ELS,330.0,15,1,7.333333333333333
69.1,ELS,330.0,25,1,1.4666666666666666
69.1,ELS,360.0,0,1,34.0
69.1,ELS,360.0,1,1,9.466666666666667
69.1,ELS,360.0,2,1,10.266666666666667
69.1,ELS,360.0,3,1,6.133333333333333
69.1,ELS,360.0,4,1,15.066666666666666
69.1,ELS,360.0,5,1,1.6
69.1,ELS,360.0,6,1,12.533333333333333
69.1,ELS,360.0,8,1,0.26666666666666666
69.1,ELS,360.0,9,1,1.4666666666666666
69.1,ELS,360.0,10,1,2.533333333333333
69.1,ELS,360.0,19,1,0.13333333333333333
69.1,ELS,360.0,21,1,2.533333333333333
69.1,ELS,360.0,23,1,0.5333333333333333
69.1,ELS,360.0,29,1,1.2
69.1,ELS,360.0,31,1,0.5333333333333333
69.1,ELS,360.0,32,1,0.26666666666666666
69.1,ELS,360.0,34,1,1.4666666666666666
69.1,ELS,390.0,0,1,30.0
69.1,ELS,390.0,1,1,33.86666666666667
69.1,ELS,390.0,3,1,8.133333333333333
69.1,ELS,390.0,4,1,0.8
69.1,ELS,390.0,5,1,2.1333333333333333
69.1,ELS,390.0,8,1,0.26666666666666666
69.1,ELS,390.0,10,1,5.2
69.1,ELS,390.0,13,1,10.4
69.1,ELS,390.0,16,1,0.9333333333333335
69.1,ELS,390.0,28,1,5.2
69.1,ELS,390.0,34,1,3.0666666666666664
69.1,ELS,420.0,0,1,49.06666666666666
69.1,ELS,420.0,1,1,38.53333333333334
69.1,ELS,420.0,3,1,4.8
69.1,ELS,420.0,6,1,1.7333333333333332
69.1,ELS,420.0,13,1,2.533333333333333
69.1,ELS,420.0,20,1,3.3333333333333335
69.2,ELS,0.0,1,1,4.266666666666667
69.2,ELS,0.0,2,1,36.13333333333333
69.2,ELS,0.0,5,1,18.266666666666666
69.2,ELS,0.0,9,1,0.8
69.2,ELS,0.0,10,1,1.0666666666666667
69.2,ELS,0.0,11,1,6.266666666666667
69.2,ELS,0.0,12,1,4.3999999999999995
69.2,ELS,0.0,14,1,11.200000000000001
69.2,ELS,0.0,19,1,2.0
69.2,ELS,0.0,37,1,1.6
69.2,ELS,0.0,111,1,14.000000000000002
69.2,ELS,30.0,1,1,16.0
69.2,ELS,30.0,2,1,18.666666666666668
69.2,ELS,30.0,4,1,0.4
69.2,ELS,30.0,5,1,6.933333333333333
69.2,ELS,30.0,7,1,1.2
69.2,ELS,30.0,9,1,2.1333333333333333
69.2,ELS,30.0,10,1,4.533333333333333
69.2,ELS,30.0,11,1,5.2
69.2,ELS,30.0,12,1,2.4
69.2,ELS,30.0,14,1,2.0
69.2,ELS,30.0,15,1,2.933333333333333
69.2,ELS,30.0,16,1,4.266666666666667
69.2,ELS,30.0,19,1,2.0
69.2,ELS,30.0,21,1,3.3333333333333335
69.2,ELS,30.0,27,1,1.4666666666666666
69.2,ELS,30.0,111,1,26.53333333333333
69.2,ELS,60.0,1,1,8.4
69.2,ELS,60.0,2,1,29.86666666666667
69.2,ELS,60.0,3,1,12.533333333333333
69.2,ELS,60.0,4,1,0.4
69.2,ELS,60.0,5,1,1.7333333333333332
69.2,ELS,60.0,7,1,3.0666666666666664
69.2,ELS,60.0,8,1,0.4
69.2,ELS,60.0,9,1,0.8
69.2,ELS,60.0,10,1,1.6
69.2,ELS,60.0,11,1,2.2666666666666666
69.2,ELS,60.0,14,1,8.799999999999999
69.2,ELS,60.0,15,1,0.4
69.2,ELS,60.0,16,1,8.933333333333334
69.2,ELS,60.0,19,1,1.4666666666666666
69.2,ELS,60.0,21,1,3.4666666666666663
69.2,ELS,60.0,29,1,0.13333333333333333
69.2,ELS,60.0,63,1,1.4666666666666666
69.2,ELS,60.0,111,1,14.266666666666666
69.2,ELS,90.0,0,1,6.933333333333333
69.2,ELS,90.0,1,1,5.733333333333333
69.2,ELS,90.0,2,1,38.800000000000004
69.2,ELS,90.0,3,1,8.0
69.2,ELS,90.0,4,1,2.4
69.2,ELS,90.0,5,1,1.866666666666667
69.2,ELS,90.0,8,1,0.26666666666666666
69.2,ELS,90.0,9,1,1.6
69.2,ELS,90.0,11,1,2.1333333333333333
69.2,ELS,90.0,12,1,1.3333333333333335
69.2,ELS,90.0,14,1,5.066666666666666
69.2,ELS,90.0,15,1,0.5333333333333333
69.2,ELS,90.0,16,1,5.866666666666666
69.2,ELS,90.0,17,1,1.7333333333333332
69.2,ELS,90.0,22,1,1.0666666666666667
69.2,ELS,90.0,23,1,0.5333333333333333
69.2,ELS,90.0,24,1,0.6666666666666667
69.2,ELS,90.0,25,1,3.2
69.2,ELS,90.0,111,1,12.266666666666666
69.2,ELS,120.0,1,1,1.0666666666666667
69.2,ELS,120.0,2,1,28.666666666666668
69.2,ELS,120.0,3,1,4.666666666666667
69.2,ELS,120.0,4,1,4.266666666666667
69.2,ELS,120.0,5,1,3.733333333333334
69.2,ELS,120.0,8,1,1.0666666666666667
69.2,ELS,120.0,9,1,0.13333333333333333
69.2,ELS,120.0,10,1,11.466666666666667
69.2,ELS,120.0,11,1,0.8
69.2,ELS,120.0,14,1,2.4
69.2,ELS,120.0,16,1,9.466666666666667
69.2,ELS,120.0,19,1,1.0666666666666667
69.2,ELS,120.0,21,1,1.6
69.2,ELS,120.0,22,1,3.0666666666666664
69.2,ELS,120.0,24,1,0.5333333333333333
69.2,ELS,120.0,28,1,7.733333333333333
69.2,ELS,120.0,31,1,0.5333333333333333
69.2,ELS,120.0,33,1,0.4
69.2,ELS,120.0,37,1,4.666666666666667
69.2,ELS,120.0,111,1,12.666666666666668
69.2,ELS,150.0,1,1,10.666666666666668
69.2,ELS,150.0,2,1,37.06666666666666
69.2,ELS,150.0,3,1,3.3333333333333335
69.2,ELS,150.0,5,1,11.866666666666667
69.2,ELS,150.0,6,1,3.0666666666666664
69.2,ELS,150.0,7,1,1.4666666666666666
69.2,ELS,150.0,10,1,3.3333333333333335
69.2,ELS,150.0,11,1,0.26666666666666666
69.2,ELS,150.0,12,1,1.3333333333333335
69.2,ELS,150.0,13,1,2.2666666666666666
69.2,ELS,150.0,14,1,4.3999999999999995
69.2,ELS,150.0,15,1,2.4
69.2,ELS,150.0,16,1,6.666666666666667
69.2,ELS,150.0,19,1,1.4666666666666666
69.2,ELS,150.0,21,1,1.0666666666666667
69.2,ELS,150.0,28,1,0.13333333333333333
69.2,ELS,150.0,33,1,0.26666666666666666
69.2,ELS,150.0,111,1,8.933333333333334
69.2,ELS,180.0,0,1,3.733333333333334
69.2,ELS,180.0,1,1,13.733333333333334
69.2,ELS,180.0,2,1,12.533333333333333
69.2,ELS,180.0,4,1,1.4666666666666666
69.2,ELS,180.0,5,1,13.466666666666665
69.2,ELS,180.0,6,1,12.266666666666666
69.2,ELS,180.0,7,1,1.3333333333333335
69.2,ELS,180.0,11,1,2.2666666666666666
69.2,ELS,180.0,12,1,3.4666666666666663
69.2,ELS,180.0,14,1,5.466666666666667
69.2,ELS,180.0,15,1,3.3333333333333335
69.2,ELS,180.0,16,1,2.933333333333333
69.2,ELS,180.0,28,1,2.933333333333333
69.2,ELS,180.0,32,1,2.8000000000000003
69.2,ELS,180.0,34,1,3.5999999999999996
69.2,ELS,180.0,111,1,14.666666666666666
69.2,ELS,210.0,0,1,11.600000000000001
69.2,ELS,210.0,1,1,44.13333333333333
69.2,ELS,210.0,2,1,14.266666666666666
69.2,ELS,210.0,5,1,1.2
69.2,ELS,210.0,7,1,5.466666666666667
69.2,ELS,210.0,10,1,3.3333333333333335
69.2,ELS,210.0,12,1,2.933333333333333
69.2,ELS,210.0,13,1,9.333333333333334
69.2,ELS,210.0,14,1,1.4666666666666666
69.2,ELS,210.0,16,1,1.3333333333333335
69.2,ELS,210.0,29,1,0.6666666666666667
69.2,ELS,210.0,32,1,4.133333333333333
69.2,ELS,210.0,34,1,0.13333333333333333
69.2,ELS,240.0,0,1,10.533333333333333
69.2,ELS,240.0,1,1,45.46666666666667
69.2,ELS,240.0,2,1,5.6000000000000005
69.2,ELS,240.0,3,1,7.6
69.2,ELS,240.0,4,1,1.7333333333333332
69.2,ELS,240.0,5,1,25.333333333333336
69.2,ELS,240.0,7,1,1.2
69.2,ELS,240.0,12,1,0.6666666666666667
69.2,ELS,240.0,14,1,1.0666666666666667
69.2,ELS,240.0,19,1,0.8
69.2,ELS,270.0,0,1,1.7333333333333332
69.2,ELS,270.0,1,1,30.4
69.2,ELS,270.0,2,1,0.26666666666666666
69.2,ELS,270.0,3,1,3.5999999999999996
69.2,ELS,270.0,4,1,2.933333333333333
69.2,ELS,270.0,5,1,16.0
69.2,ELS,270.0,8,1,0.26666666666666666
69.2,ELS,270.0,9,1,1.7333333333333332
69.2,ELS,270.0,10,1,5.733333333333333
69.2,ELS,270.0,14,1,8.4
69.2,ELS,270.0,15,1,3.0666666666666664
69.2,ELS,270.0,16,1,3.4666666666666663
69.2,ELS,270.0,21,1,0.5333333333333333
69.2,ELS,270.0,22,1,1.6
69.2,ELS,270.0,23,1,2.4
69.2,ELS,270.0,25,1,1.4666666666666666
69.2,ELS,270.0,27,1,4.666666666666667
69.2,ELS,270.0,34,1,0.5333333333333333
69.2,ELS,270.0,111,1,11.200000000000001
69.2,ELS,300.0,0,1,2.933333333333333
69.2,ELS,300.0,1,1,37.6
69.2,ELS,300.0,2,1,7.333333333333333
69.2,ELS,300.0,3,1,5.2
69.2,ELS,300.0,4,1,0.13333333333333333
69.2,ELS,300.0,5,1,5.066666666666666
69.2,ELS,300.0,7,1,0.5333333333333333
69.2,ELS,300.0,10,1,5.2
69.2,ELS,300.0,11,1,0.6666666666666667
69.2,ELS,300.0,13,1,5.466666666666667
69.2,ELS,300.0,14,1,3.4666666666666663
69.2,ELS,300.0,16,1,0.26666666666666666
69.2,ELS,300.0,23,1,0.8
69.2,ELS,300.0,31,1,0.26666666666666666
69.2,ELS,300.0,34,1,0.26666666666666666
69.2,ELS,300.0,37,1,17.466666666666665
69.2,ELS,300.0,111,1,7.333333333333333
69.2,ELS,330.0,0,1,4.3999999999999995
69.2,ELS,330.0,1,1,22.26666666666667
69.2,ELS,330.0,2,1,22.933333333333334
69.2,ELS,330.0,3,1,12.533333333333333
69.2,ELS,330.0,4,1,2.1333333333333333
69.2,ELS,330.0,5,1,9.066666666666666
69.2,ELS,330.0,6,1,1.0666666666666667
69.2,ELS,330.0,7,1,2.8000000000000003
69.2,ELS,330.0,10,1,4.0
69.2,ELS,330.0,11,1,2.0
69.2,ELS,330.0,12,1,2.933333333333333
69.2,ELS,330.0,14,1,3.3333333333333335
69.2,ELS,330.0,15,1,1.866666666666667
69.2,ELS,330.0,21,1,1.2
69.2,ELS,330.0,33,1,0.26666666666666666
69.2,ELS,330.0,111,1,7.199999999999999
69.2,ELS,360.0,0,1,19.066666666666666
69.2,ELS,360.0,1,1,27.73333333333333
69.2,ELS,360.0,3,1,5.6000000000000005
69.2,ELS,360.0,6,1,3.4666666666666663
69.2,ELS,360.0,12,1,0.4
69.2,ELS,360.0,14,1,1.7333333333333332
69.2,ELS,360.0,20,1,1.866666666666667
69.2,ELS,360.0,23,1,0.8
69.2,ELS,360.0,29,1,2.0
69.2,ELS,360.0,30,1,1.3333333333333335
69.2,ELS,360.0,31,1,0.4
69.2,ELS,360.0,34,1,0.9333333333333335
69.2,ELS,360.0,37,1,29.733333333333334
69.2,ELS,360.0,111,1,4.933333333333334
69.2,ELS,390.0,0,1,25.066666666666666
69.2,ELS,390.0,1,1,31.866666666666667
69.2,ELS,390.0,2,1,3.4666666666666663
69.2,ELS,390.0,3,1,4.933333333333334
69.2,ELS,390.0,4,1,0.9333333333333335
69.2,ELS,390.0,5,1,1.6
69.2,ELS,390.0,6,1,9.066666666666666
69.2,ELS,390.0,9,1,1.866666666666667
69.2,ELS,390.0,13,1,20.666666666666668
69.2,ELS,390.0,23,1,0.5333333333333333
69.2,ELS,420.0,0,1,16.0
69.2,ELS,420.0,1,1,62.26666666666667
69.2,ELS,420.0,2,1,3.3333333333333335
69.2,ELS,420.0,6,1,6.0
69.2,ELS,420.0,10,1,2.4
69.2,ELS,420.0,12,1,0.9333333333333335
69.2,ELS,420.0,13,1,7.6
69.2,ELS,420.0,20,1,1.4666666666666666
69.3,ELS,0.0,0,1,6.666666666666667
69.3,ELS,0.0,1,1,22.933333333333334
69.3,ELS,0.0,2,1,0.8
69.3,ELS,0.0,3,1,19.2
69.3,ELS,0.0,4,1,4.533333333333333
69.3,ELS,0.0,5,1,10.0
69.3,ELS,0.0,6,1,16.933333333333334
69.3,ELS,0.0,7,1,3.3333333333333335
69.3,ELS,0.0,11,1,2.2666666666666666
69.3,ELS,0.0,12,1,6.800000000000001
69.3,ELS,0.0,14,1,1.2
69.3,ELS,0.0,15,1,0.8
69.3,ELS,0.0,17,1,1.866666666666667
69.3,ELS,0.0,33,1,0.4
69.3,ELS,0.0,37,1,2.2666666666666666
69.3,ELS,30.0,0,1,1.3333333333333335
69.3,ELS,30.0,1,1,23.066666666666666
69.3,ELS,30.0,2,1,13.333333333333334
69.3,ELS,30.0,3,1,5.866666666666666
69.3,ELS,30.0,5,1,0.13333333333333333
69.3,ELS,30.0,6,1,10.933333333333334
69.3,ELS,30.0,7,1,3.5999999999999996
69.3,ELS,30.0,10,1,11.866666666666667
69.3,ELS,30.0,11,1,2.666666666666667
69.3,ELS,30.0,13,1,13.200000000000001
69.3,ELS,30.0,14,1,2.1333333333333333
69.3,ELS,30.0,21,1,0.4
69.3,ELS,30.0,37,1,11.466666666666667
69.3,ELS,60.0,0,1,1.2
69.3,ELS,60.0,1,1,11.600000000000001
69.3,ELS,60.0,2,1,22.0
69.3,ELS,60.0,3,1,2.533333333333333
69.3,ELS,60.0,4,1,0.4
69.3,ELS,60.0,5,1,10.266666666666667
69.3,ELS,60.0,6,1,12.533333333333333
69.3,ELS,60.0,7,1,0.6666666666666667
69.3,ELS,60.0,8,1,0.26666666666666666
69.3,ELS,60.0,10,1,13.333333333333334
69.3,ELS,60.0,11,1,1.6
69.3,ELS,60.0,12,1,1.7333333333333332
69.3,ELS,60.0,14,1,6.4
69.3,ELS,60.0,24,1,0.13333333333333333
69.3,ELS,60.0,37,1,15.333333333333332
69.3,ELS,90.0,1,1,7.6
69.3,ELS,90.0,2,1,33.2
69.3,ELS,90.0,3,1,3.8666666666666667
69.3,ELS,90.0,5,1,8.799999999999999
69.3,ELS,90.0,6,1,10.133333333333333
69.3,ELS,90.0,8,1,0.26666666666666666
69.3,ELS,90.0,10,1,0.9333333333333335
69.3,ELS,90.0,11,1,1.0666666666666667
69.3,ELS,90.0,12,1,1.4666666666666666
69.3,ELS,90.0,13,1,20.4
69.3,ELS,90.0,14,1,7.333333333333333
69.3,ELS,90.0,21,1,1.7333333333333332
69.3,ELS,90.0,111,1,3.2
69.3,ELS,120.0,1,1,38.93333333333333
69.3,ELS,120.0,2,1,12.0
69.3,ELS,120.0,3,1,2.1333333333333333
69.3,ELS,120.0,4,1,1.2
69.3,ELS,120.0,6,1,4.8
69.3,ELS,120.0,7,1,0.9333333333333335
69.3,ELS,120.0,8,1,1.2
69.3,ELS,120.0,9,1,0.26666666666666666
69.3,ELS,120.0,10,1,6.266666666666667
69.3,ELS,120.0,12,1,0.4
69.3,ELS,120.0,13,1,7.466666666666668
69.3,ELS,120.0,14,1,8.0
69.3,ELS,120.0,15,1,3.4666666666666663
69.3,ELS,120.0,16,1,3.733333333333334
69.3,ELS,120.0,17,1,1.866666666666667
69.3,ELS,120.0,24,1,0.5333333333333333
69.3,ELS,120.0,25,1,2.0
