behavior,rank,parameter,parameter_label,mean_absolute_shap,mean_shap,sd_shap,sem_shap,minimum_shap,maximum_shap,n_frames,plotted_top_10
Locomotion,411,dist_H1L_H2R_roll_mean,Mean distance Left head 1 - Right head 2,0.005074618384242058,-0.0008916293736547232,0.010390078648924828,0.00020229327220609616,-0.11606284230947495,0.11113562434911728,2638,False
Locomotion,412,dist_B1R_H2L_roll_std,SD distance Right body 1 - Left head 2,0.0050581092946231365,0.001047014957293868,0.01795460470020771,0.0003495734593258179,-0.11316055059432983,0.1907944232225418,2638,False
Locomotion,413,B2L_x_roll_sum,Summed left body 2 x,0.005036201328039169,-0.0009438353590667248,0.014773719012737274,0.00028764209230016795,-0.17773926258087158,0.09302660077810287,2638,False
Locomotion,414,dist_B2L_tail,Distance Left body 2 - Tail,0.005033921916037798,-0.0005413245526142418,0.011006196029484272,0.00021428898515378557,-0.08646935969591141,0.10595866292715073,2638,False
Locomotion,415,dist_B2R_S2_roll_mean,Mean distance Right body 2 - Center body,0.004997682757675648,-0.001615180866792798,0.010415955446660519,0.0002027970895750542,-0.07604621350765228,0.09842090308666229,2638,False
Locomotion,416,dist_H1L_H2R,Distance Left head 1 - Right head 2,0.004967321641743183,-0.0009989836253225803,0.010228603146970272,0.00019914936841332852,-0.06424986571073532,0.04227681830525398,2638,False
Locomotion,417,S1_velocity_roll_std,SD center body velocity,0.0049452329985797405,-4.300764703657478e-05,0.010803986340761185,0.00021035199285702344,-0.16803167760372162,0.08566735684871674,2638,False
Locomotion,418,dist_B1R_B3L_roll_sum,Summed distance Right body 1 - Left body 3,0.004900118336081505,-0.0024682229850441217,0.010425299406051636,0.00020297901506228673,-0.1396331787109375,0.07106660306453705,2638,False
Locomotion,419,global_body_angular_velocity_t-1,Global body angular velocity (lag 1),0.004889714997261763,-0.001712813857011497,0.010912591591477394,0.0002124665207916526,-0.13617517054080963,0.0522204264998436,2638,False
Locomotion,420,nose_y_t-1,Nose y (lag 1),0.004885997623205185,-0.0003575178561732173,0.010138853453099728,0.00019740195534110442,-0.046197038143873215,0.14400050044059753,2638,False
Locomotion,421,B3R_y_roll_std,SD right body 3 y,0.004855929873883724,0.0016419654712080956,0.009311828762292862,0.0001812999087107001,-0.11055747419595718,0.10638928413391113,2638,False
Locomotion,422,dist_B1L_nose,Distance Left body 1 - Nose,0.004805086646229029,-0.0001023254735628143,0.008495813235640526,0.00016541220885439882,-0.08936820179224014,0.08552877604961395,2638,False
Locomotion,423,dist_B3L_nose_roll_std,SD distance Left body 3 - Nose,0.004801985342055559,-0.0010334026301279664,0.008565032854676247,0.0001667599044502396,-0.08984581381082535,0.10988229513168335,2638,False
Locomotion,424,dist_B2L_H2R_roll_std,SD distance Left body 2 - Right head 2,0.004773497115820646,-0.002633376745507121,0.010361547581851482,0.00020173777661142175,-0.13904708623886108,0.0750744417309761,2638,False
Locomotion,425,H2R_y_t-2,Right head 2 y (lag 2),0.00474636210128665,-0.0007298440905287862,0.011364340782165527,0.00022126200974689885,-0.13856643438339233,0.13138791918754578,2638,False
Locomotion,426,dist_B2L_nose,Distance Left body 2 - Nose,0.004720665980130434,-0.002553048077970743,0.00777171878144145,0.00015131419848549984,-0.06867135316133499,0.0805186778306961,2638,False
Locomotion,427,S1_x_t-4,Center body x (lag 4),0.0047071888111531734,-0.0010976573685184121,0.011704139411449432,0.0002278778380704025,-0.22379766404628754,0.03462149575352669,2638,False
Locomotion,428,H1L_y_t-4,Left head 1 y (lag 4),0.004687310196459293,-0.00090589135652408,0.008160889148712158,0.00015889128713910558,-0.04107848182320595,0.1069578304886818,2638,False
Locomotion,429,dist_H1R_H2L_roll_sum,Summed distance Right head 1 - Left head 2,0.004671039059758186,-0.0005948005127720535,0.010764031670987606,0.0002095740814319499,-0.07051470130681992,0.05411110818386078,2638,False
Locomotion,430,orientation_change_5,Orientation change (5 frames),0.0046471101231873035,-0.00037112581776455045,0.012829618528485298,0.0002497907475947566,-0.1499561369419098,0.09113296866416931,2638,False
Locomotion,431,dist_S1_S2_roll_mean,Mean distance Center body - Center body,0.004640122409909964,-0.0010817189468070865,0.010507417842745781,0.00020457784870239846,-0.0838337168097496,0.06348182260990143,2638,False
Locomotion,432,dist_B1L_H2L_roll_mean,Mean distance Left body 1 - Left head 2,0.00462020467966795,-0.00011306429223623127,0.008595832623541355,0.0001673595713283685,-0.11090252548456192,0.09066599607467651,2638,False
Locomotion,433,tail_y_t-4,Tail y (lag 4),0.004615496844053268,-0.0009742038673721254,0.00884386245161295,0.000172188674862682,-0.0362480990588665,0.07068710029125214,2638,False
Locomotion,434,dist_B1R_tail_roll_mean,Mean distance Right body 1 - Tail,0.004594570957124233,0.0006940652965568006,0.008951108902692795,0.0001742767471722865,-0.050488945096731186,0.11447076499462128,2638,False
Locomotion,435,H1L_x_t-4,Left head 1 x (lag 4),0.004576911684125662,8.183822501450777e-05,0.011146726086735725,0.00021702508428116303,-0.042753417044878006,0.16911736130714417,2638,False
Locomotion,436,dist_B1L_H1L,Distance Left body 1 - Left head 1,0.004561068955808878,0.0008252427796833217,0.009223549626767635,0.00017958112718879395,-0.04425867646932602,0.10951767861843109,2638,False
Locomotion,437,dist_B1R_H1R_roll_mean,Mean distance Right body 1 - Right head 1,0.004533796105533838,-0.0001815283321775496,0.010564814321696758,0.00020569534953491652,-0.063339963555336,0.15326671302318573,2638,False
Locomotion,438,nose_y_t-2,Nose y (lag 2),0.004530862905085087,-0.0006558454479090869,0.010141532868146896,0.00019745412315001182,-0.1275978535413742,0.09070661664009094,2638,False
Locomotion,439,B1L_x_t-3,Left body 1 x (lag 3),0.004520639777183533,-0.0008558319532312453,0.012344206683337688,0.00024033985180845087,-0.14865145087242126,0.07500101625919342,2638,False
Locomotion,440,B3L_x_t-3,Left body 3 x (lag 3),0.004466970916837454,-0.001246700994670391,0.008572325110435486,0.0001669018835756289,-0.055796053260564804,0.11226578056812286,2638,False
Locomotion,441,angular_velocity_t-3,Angular velocity (lag 3),0.004418346099555492,-0.0011523461434990168,0.009847396053373814,0.00019172732350322737,-0.09044047445058823,0.08159498870372772,2638,False
Locomotion,442,orientation_angle_t-3,Orientation angle (lag 3),0.00439430121332407,-0.0006788798491470516,0.01869051530957222,0.0003639015284627088,-0.401638388633728,0.10595334321260452,2638,False
Locomotion,443,dist_B1L_tail,Distance Left body 1 - Tail,0.004377384670078754,-0.0014623308088630438,0.009314646013081074,0.0001813547601608026,-0.06318216770887375,0.08458536118268967,2638,False
Locomotion,444,nose_velocity_roll_sum,Summed nose velocity,0.004376716446131468,0.0008189840009436011,0.009233096614480019,0.000179767005606976,-0.04713219404220581,0.019750157371163368,2638,False
Locomotion,445,dist_B2L_tail_roll_sum,Summed distance Left body 2 - Tail,0.004354403354227543,-0.0006978698656894267,0.0081905797123909,0.00015946935795869825,-0.03430696949362755,0.06935456395149231,2638,False
Locomotion,446,B1L_y_t-1,Left body 1 y (lag 1),0.004308673087507486,0.0003914076660294086,0.012674268335103989,0.0002467661026407738,-0.14625047147274017,0.0959022119641304,2638,False
Locomotion,447,dist_B2L_S2_roll_sum,Summed distance Left body 2 - Center body,0.004281552042812109,4.720624929177575e-06,0.006573440972715616,0.00012798390935778628,-0.026974698528647423,0.04462755098938942,2638,False
Locomotion,448,dist_B1L_B2L_roll_mean,Mean distance Left body 1 - Left body 2,0.00428071990609169,-0.0029547337908297777,0.008165605366230011,0.00015898311118648379,-0.08485914766788483,0.06843181699514389,2638,False
Locomotion,449,B1L_y_t-5,Left body 1 y (lag 5),0.004280127584934235,-0.0006122203194536269,0.010842609219253063,0.0002111039745056849,-0.1738017350435257,0.1055733859539032,2638,False
Locomotion,450,global_body_angle_roll_mean,Mean global body angle,0.004265443421900272,-0.00021911416843067855,0.008800436742603779,0.00017134318282454003,-0.10004532337188721,0.0948416069149971,2638,False
Locomotion,451,dist_B3R_tail_roll_sum,Summed distance Right body 3 - Tail,0.004251696635037661,-0.0006319471867755055,0.008731273002922535,0.0001699965751913459,-0.04719638451933861,0.09689456224441528,2638,False
Locomotion,452,dist_B2L_S1_roll_sum,Summed distance Left body 2 - Center body,0.004220459144562483,-0.001273637404665351,0.00972342025488615,0.00018931353330992328,-0.07915516942739487,0.14128223061561584,2638,False
Locomotion,453,B1L_x_t-1,Left body 1 x (lag 1),0.004209496546536684,-0.0012837332906201482,0.007726291660219431,0.00015042973925189661,-0.08764243125915527,0.07346238195896149,2638,False
Locomotion,454,dist_B1R_B3R_roll_mean,Mean distance Right body 1 - Right body 3,0.00420739920809865,-0.0015218881890177727,0.007133061066269875,0.0001388796286052135,-0.025323208421468735,0.08864287286996841,2638,False
Locomotion,455,dist_B2L_nose_roll_sum,Summed distance Left body 2 - Nose,0.004199361894279718,-0.0018210879061371088,0.008758949115872383,0.00017053542495752642,-0.022252008318901062,0.18852174282073975,2638,False
Locomotion,456,dist_B3L_H2R_roll_sum,Summed distance Left body 3 - Right head 2,0.004196202848106623,-0.0006706805434077978,0.008418814279139042,0.00016391305072543203,-0.03231227770447731,0.0999343991279602,2638,False
Locomotion,457,S1_y_t-1,Center body y (lag 1),0.004160451702773571,-0.0013456984888762236,0.00910482183098793,0.00017726951482072213,-0.11852595210075378,0.06999556720256805,2638,False
Locomotion,458,H2L_velocity_roll_sum,Summed left head 2 velocity,0.004118039272725582,0.0039276196621358395,0.00705765699967742,0.00013741152274345347,-0.0003071998944506049,0.12609876692295074,2638,False
Locomotion,459,B3L_y_roll_mean,Mean left body 3 y,0.004093743860721588,-0.0007587267318740487,0.008785082027316093,0.0001710442288219483,-0.1309371441602707,0.1304265558719635,2638,False
Locomotion,460,H2L_x_t-5,Left head 2 x (lag 5),0.004086559172719717,-0.000520568632055074,0.00766155356541276,0.00014916929826031805,-0.027786480262875557,0.08822517842054367,2638,False
Locomotion,461,S2_y_t-2,Center body y (lag 2),0.004036907572299242,0.00019311528012622148,0.010069472715258598,0.0001960511227862991,-0.07537881284952164,0.08222898840904236,2638,False
Locomotion,462,dist_B3L_B3R_roll_sum,Summed distance Left body 3 - Right body 3,0.0040329983457922935,-0.0009187867399305105,0.008794460445642471,0.0001712268252194796,-0.062347956001758575,0.11742787808179855,2638,False
Locomotion,463,dist_H1R_S2,Distance Right head 1 - Center body,0.004019945859909058,0.0033860618714243174,0.008058235049247742,0.00015689262722634584,-0.026639388874173164,0.10353539884090424,2638,False
Locomotion,464,dist_B1R_H1L_roll_sum,Summed distance Right body 1 - Left head 1,0.0040185293182730675,0.00017741067858878523,0.007280702702701092,0.00014175418911208936,-0.017296478152275085,0.05684492364525795,2638,False
Locomotion,465,H1R_velocity_roll_std,SD right head 1 velocity,0.0039716907776892185,0.0004953436437062919,0.008793797343969345,0.00017121391472940588,-0.051683180034160614,0.17377321422100067,2638,False
Locomotion,466,global_body_angle_roll_sum,Summed global body angle,0.003962522838264704,-6.011742880218662e-05,0.00893634743988514,0.00017398934370646017,-0.06087766960263252,0.08966293931007385,2638,False
Locomotion,467,dist_H1R_H2R_roll_sum,Summed distance Right head 1 - Right head 2,0.003945313859730959,0.0003807669854722917,0.008305634371936321,0.00016170945491546286,-0.04381703585386276,0.04592183977365494,2638,False
Locomotion,468,B1R_velocity_roll_mean,Mean right body 1 velocity,0.003929493483155966,0.00040085965883918107,0.007690393831580877,0.00014973081391497068,-0.03230295330286026,0.09955521672964096,2638,False
Locomotion,469,B2L_x_t-1,Left body 2 x (lag 1),0.003893164684996009,-0.0014947991585358977,0.00949788000434637,0.00018492229847546935,-0.07998985052108765,0.11301523447036743,2638,False
Locomotion,470,S1_x_roll_sum,Summed center body x,0.0038428986445069313,-0.0004200445837341249,0.009626377373933792,0.0001874241229795991,-0.09990131109952927,0.03465619683265686,2638,False
Locomotion,471,dist_H1R_nose_roll_sum,Summed distance Right head 1 - Nose,0.0038204325828701258,-0.0005004793056286871,0.009882413782179356,0.00019240911342846838,-0.11178601533174515,0.045092999935150146,2638,False
Locomotion,472,dist_H2L_tail_roll_mean,Mean distance Left head 2 - Tail,0.0037994058802723885,0.0006986472872085869,0.011763335205614567,0.00022903037130014302,-0.09731373935937881,0.18972939252853394,2638,False
Locomotion,473,B2R_y,Right body 2 y,0.003791264956817031,-0.0004077693447470665,0.011268511414527893,0.00021939622633871802,-0.2112787365913391,0.1047651469707489,2638,False
Locomotion,474,H2R_y,Right head 2 y,0.0037840143777430058,0.0002655131393112242,0.009183775633573532,0.00017880673350961128,-0.07862881571054459,0.09361661970615387,2638,False
Locomotion,475,dist_B2R_B3L_roll_mean,Mean distance Right body 2 - Left body 3,0.003756845137104392,-0.00021830723562743515,0.009137110784649849,0.00017789817590338453,-0.11095155030488968,0.07996603846549988,2638,False
Locomotion,476,B3L_x_roll_mean,Mean left body 3 x,0.003749420866370201,-0.0003819116682279855,0.008636866696178913,0.00016815849856523335,-0.06710754334926605,0.1347186416387558,2638,False
Locomotion,477,dist_B2R_H1R,Distance Right body 2 - Right head 1,0.0036994824185967445,-0.0011769621632993221,0.007644810248166323,0.0001488433083859568,-0.09903773665428162,0.04639654606580734,2638,False
Locomotion,478,dist_B2R_S2_roll_sum,Summed distance Right body 2 - Center body,0.003699073800817132,4.371203249320388e-05,0.00751058803871274,0.0001462300221086766,-0.07344449311494827,0.04716605320572853,2638,False
Locomotion,479,dist_B1L_B1R_roll_sum,Summed distance Left body 1 - Right body 1,0.0036867624148726463,-0.0019768602214753628,0.006641675718128681,0.00012931242961197967,-0.047315165400505066,0.04651917144656181,2638,False
Locomotion,480,dist_H1L_nose,Distance Left head 1 - Nose,0.0036840445827692747,-0.00044324068585410714,0.008546553552150726,0.00016640011520298876,-0.09075520932674408,0.12174327671527863,2638,False
Locomotion,481,global_body_angle_t-4,Global body angle (lag 4),0.0036663301289081573,-0.0007613804191350937,0.008085055276751518,0.00015741481303132166,-0.06347836554050446,0.09064672142267227,2638,False
Locomotion,482,B3R_x_t-5,Right body 3 x (lag 5),0.0036493304651230574,0.00010257558460580185,0.01875453069806099,0.00036514789847072384,-0.3531210720539093,0.022005245089530945,2638,False
Locomotion,483,centroid_x,Centroid x,0.0036371746100485325,-0.0003460237930994481,0.005896026734262705,0.0001147947557848419,-0.0924639105796814,0.05649148300290108,2638,False
Locomotion,484,orientation_angle_t-2,Orientation angle (lag 2),0.003634474938735366,0.0008050838951021433,0.009620620869100094,0.0001873120446942822,-0.038812730461359024,0.11830350011587143,2638,False
Locomotion,485,H1R_y_roll_std,SD right head 1 y,0.0036035780794918537,0.0008552089566364884,0.00617934949696064,0.00012031100746043123,-0.02949651889503002,0.08999836444854736,2638,False
Locomotion,486,dist_B1L_B2R_roll_sum,Summed distance Left body 1 - Right body 2,0.0035951656755059958,0.0010672335047274828,0.004925121087580919,9.589136853368199e-05,-0.014083915390074253,0.009965878911316395,2638,False
Locomotion,487,dist_B1R_B2R,Distance Right body 1 - Right body 2,0.0035511632449924946,4.8857629735721275e-05,0.008288946934044361,0.00016138455300374827,-0.09870493412017822,0.04248237982392311,2638,False
Locomotion,488,dist_B2L_S1_roll_mean,Mean distance Left body 2 - Center body,0.003545060520991683,0.0008191000670194626,0.007803475018590689,0.00015193248765759738,-0.1096220538020134,0.060071442276239395,2638,False
Locomotion,489,S2_x_roll_mean,Mean center body x,0.003484521759673953,-0.001614573528058827,0.007880902849137783,0.00015343999589987733,-0.07231900840997696,0.13521310687065125,2638,False
Locomotion,490,tail_x_t-3,Tail x (lag 3),0.0034809629432857037,-0.0006508898222818971,0.006483910605311394,0.00012624076653895033,-0.007732196245342493,0.071729876101017,2638,False
Locomotion,491,B2L_x_roll_std,SD left body 2 x,0.0034624324180185795,0.001036873203702271,0.009139404632151127,0.00017794283677002997,-0.05312502384185791,0.13064604997634888,2638,False
